geo_id,county_name,named_wetlands,wetland_count
21231,Wayne County,[],1
21235,Whitley County,[],1
22001,Acadia Parish,[],1
22003,Allen Parish,[],222
22005,Ascension Parish,[],57
22007,Assumption Parish,[],30
22009,Avoyelles Parish,"['Smith Bay', 'Jeff Lake', 'Red River Bay']",875
22011,Beauregard Parish,[],35
22013,Bienville Parish,[],3
22015,Bossier Parish,[],29
22017,Caddo Parish,[],16
22019,Calcasieu Parish,"['Tupelo Swamp', 'Coon Island']",281
22023,Cameron Parish,[],51
22025,Catahoula Parish,"['Mitten Lake', 'Cypress Brake']",388
22029,Concordia Parish,['Lower Sunk Lake'],46
22031,De Soto Parish,[],14
22033,East Baton Rouge Parish,[],9
22035,East Carroll Parish,[],1
22039,Evangeline Parish,[],58
22041,Franklin Parish,[],3
22043,Grant Parish,"['Long Brake', 'Devils Brake', 'Nugent Brake']",188
22045,Iberia Parish,[],90
22047,Iberville Parish,[],4
22051,Jefferson Parish,[],1
22053,Jefferson Davis Parish,[],61
22055,Lafayette Parish,[],1
22059,LaSalle Parish,[],245
22061,Lincoln Parish,[],3
22063,Livingston Parish,[],12
22065,Madison Parish,"['Alligator Lake', 'Bell Island']",20
22069,Natchitoches Parish,"['Devil Swamp', 'Cunningham Brake', 'Bird Lake', 'Clear Lake', 'Pierson Lake', 'Bayou Grande Lake', 'Blague Lake', 'Lake Chicot', 'Oil Well Lake', 'Vercher Lake', 'Blue Lake', 'Lake Cocodrie', 'Jim Young Lake', 'Lee Lake']",169
22071,Orleans Parish,[],563
22073,Ouachita Parish,"['Prairion Brake', 'Watson Brake', 'Lapine Brake']",8
22077,Pointe Coupee Parish,['St Maurice Towhead'],3
22079,Rapides Parish,"['Gourney Lake', 'Crane Lake', 'Boyce Lake', 'Clear Lake', 'Long Bridge Lake', 'Hog Lake', 'Tarkill Lake', 'Davis Nature Preserve']",349
22081,Red River Parish,[],1
22083,Richland Parish,[],8
22085,Sabine Parish,[],4
22087,St. Bernard Parish,['Mink Island'],114
22089,St. Charles Parish,[],161
22093,St. James Parish,[],25
22095,St. John the Baptist Parish,[],9
22097,St. Landry Parish,[],325
22099,St. Martin Parish,[],87
22101,St. Mary Parish,[],658
22103,St. Tammany Parish,"['Gum Swamp', 'Boggy Bay', 'Cowpen Bay', 'Louie Reed Brake', 'Talisheek Swamp', 'Mud Swamp', 'Fritchie Marsh']",1232
22105,Tangipahoa Parish,"['Bedico Swamp', 'Mile Marsh']",11
22109,Terrebonne Parish,[],16
22113,Vermilion Parish,[],14
22115,Vernon Parish,['Castor Lake'],41
22117,Washington Parish,[],316
22119,Webster Parish,[],1
22121,West Baton Rouge Parish,[],19
22125,West Feliciana Parish,[],14
22127,Winn Parish,['Quinn Brake'],13
23001,Androscoggin County,[],178
23003,Aroostook County,"['Thousand Acre Bog', 'Rosies Rock', 'Ketcham Bog', 'Mill Pond']",496
23005,Cumberland County,"['Mud City Bog', 'The Heath', 'Scottow Bog', 'Ludlow Pond', 'The Swamp', 'Cranberry Swamp', 'Farwell Bog']",639
23007,Franklin County,"['Witham Bog', 'Geneva Bog', 'Upper Hathan Bog']",82
23009,Hancock County,"['Lily Pond', 'Bass Harbor Marsh', 'Gilmore Meadow', 'Jones Marsh', 'Long Heath', 'Sunken Heath', 'The Heath', 'Schoodic Bog', 'Beaver Marsh', 'Georges Heath', 'Ash Bog', 'Tucker Branch Swamp', 'Dog Brook Swamp', 'Alf Sproul Swamp', 'Downing Bog', 'Denbow Heath']",585
23011,Kennebec County,"['Horseshoe Bog', 'Great Sidney Bog', 'Outlet Stream']",102
23013,Knox County,"['Pond Swamp', 'Purgatory Swamp', 'Great Meadow']",197
23015,Lincoln County,"['Joes Bog', 'Labrador Meadow', 'Heafitz Wetland', 'Penny Lake', 'Verney-Leighton Marsh']",224
23017,Oxford County,"['Quint Bog', 'Bald Bog', 'Big Goose Pond', 'Little Goose Pond', 'Bean Bog', 'Swimming Bog', 'Witt Swamp', 'Santiago Bog', 'Beaver Bog', 'Cedar Bog']",428
23019,Penobscot County,"['Vernal pool', 'Orono Bog', 'Number Twenty-six Swamp', 'Number Thirty-two Swamp', 'Whitten Bog', 'Alton Bog', 'Number Sixteen Swamp', 'Patterson Bog', 'Rocky Bog', 'Quakish Bog', 'Miner Brook Bog', 'Billy Doe Bog']",1018
23021,Piscataquis County,"['West Shirley Bog', 'Ham Bog', 'Fourth Pond Bog', 'House Bog', 'Fourth Mountain Bog', 'Horseshoe Bog', 'Black Spruce Bog', 'Wadleigh Bog', 'Carry Bog', 'Snake Bog']",139
23023,Sagadahoc County,[],58
23025,Somerset County,"['East Pond Bog', 'Robbers Bog', 'Chase Pond', 'Whipple Bog', 'Johnson Bog', 'Elbow Bog', 'Scribner Bog', 'Little Indian Bog', 'Twelvemile Bog']",351
23027,Waldo County,[],79
23029,Washington County,"['Denbow Heath', 'Upper Heath', 'Great Heath', 'Brandy Heath', 'Taylor Branch Swamp', 'Big Heath', 'Crane Mill Brook Reservoir', 'Hollowell', 'Stanhope Meadow', 'Dudley Swamp', 'Lower Barn Meadow', 'Lower Magurrewock Marsh', 'Middle Magurrewock Marsh', 'Upper Magurrewock Marsh', 'Popple Flowage', 'MacDougall', 'Anvil Meadow']",556
23031,York County,"['Cranberry Swamp', 'Cefalo Swamp', 'Hooper Swamp', 'Braceys Swamp', 'Rush Swamp', 'Cranberry Meadow', 'Beaver Dam Heath', 'Hoopers Swamp', 'The Marshes', 'Long Swamp', 'Webhannet River Marsh', 'The Heath', 'Punky Swamp', 'Arundel Swamp', 'Round Swamps', 'Saco Heath', 'Pickpole Swamp', 'Crow Swamp', 'Cow Island Ledge']",2080
25001,Barnstable County,"['Little Sippewissett Marsh', 'Shallow Pond', 'Flat Pond Marshes', 'Five Islands', 'Martha Pond', 'Washburn Pond', 'Beaton Bog', 'Lily Pond Bog', 'Raccoon Swamp', 'Spruce Swamp', 'Cranberry bog', 'craigs bog #2', 'craigs bogs', 'craigs bog #3', 'craigs bogs #4', 'Cranberry Bog', 'Marsh', ""Old Man Jenkin's Pond"", 'Huckins Island', 'High Island', 'Little Thatch Island', 'Buttonbush Swamp', 'Blizzard Land', 'Island Pond', 'Black Pond', 'Billingsgate Shoal', 'Duane Pond', 'Morris Island Marshes', 'Kiddies Pond', 'Mud Pond', 'Strong Island Marshes', 'Sipson Island Meadow', 'West Namequoit Road Pond', 'Quail Acres Bog', 'Pochet Island Marshes', ""Penny's Pond"", ""Baker's Pond"", 'Higgins Pond', ""Uncle Dan's Pond"", 'Fresh Brook', 'Willow Pond', 'Grass Pond', 'Clapps Round Pond', 'Pasture Pond', 'Bennett Pond', ""Jimmy's Pond"", 'Little Pamet River Marshes', 'Pamet River Marshes', 'Grassy Pond', 'Featherbed Swamp']",6845
25003,Berkshire County,"['Marsh Pond', 'Barnum Street Swamp', 'Wolf Swamp', 'Horseshoe Wetland', 'Parsons Marsh', 'Phelps Swamp', 'Geisler Swamp', 'The Black Swamp', 'Tyler Swamp', 'Tower Swamp', 'Bear Swamp']",353
25005,Bristol County,"['Allens Pond Marshes', 'Sweedens Swamp', 'Wetland-North', 'Vernal Pool', 'Cranberry Bog', 'Miller Bird Sanctuary', 'Palmer River Conservation Area', 'Fox Lea', 'Cushing Family Marsh', 'Winthrop Street Conservation Area', 'Little Squannakonk Swamp', 'Tax Title Land', 'Bear Swamp', 'Three Mile River Floodplain', 'Pine Swamp', 'Mill Pond Estates Conservation Area', 'Foundry Street Conservation Area', 'Flyaway Pond', 'Little Cedar Swamp']",4729
25007,Dukes County,"['Sengekontacket Pond Marshes', 'Farm Pond Marshes']",150
25009,Essex County,"['Long Swamp', ""Ramsdell's Swamp"", 'Collins Cove', 'Pine Hole Bog', 'Rubbish Meadow', 'Mars Swamp', 'Cat Swamp', 'James Swamp', 'West Meadows', 'Pond Meadow', 'Crooked Pond', 'Cedar Pond', 'Cedar Swamp', 'Purgatory Swamp', 'Quaking Bog', 'Stiles Meadow', 'Long Meadow', 'Bunker Meadows', 'Sperry Pond', 'Sorag Pond', 'Field C', 'Moat', 'Maple Swamp', 'Old Crane Cranberry Bog', 'Fox Creek Marshes', 'Dolliver Beach Neck Marshes', 'Upper Banjo Pond', 'The Bars', 'Club Head Point', 'Club Head Sands', 'Lower Shad', ""Lord's Cape"", 'Roaring Bull', 'Ipswitch Great Flats', 'Thatch Bank', 'Richard Grounds', 'Spindle', 'Eel Run', 'Applerun', 'Nighway', 'Flatground', 'Strawberry Bed', 'Browns Flat', 'Middle Ground Sandbar', 'Rowley Inner-Outer Middle Ground', 'Rowley Middle Ground', 'Knobbs Reef Bar', ""Hog's Island Creek Point Clam Flats"", 'Rowley Reef Bar', 'Sand Spit', 'Nelson Island Marshes', ""Floyd's Creek"", 'Jacques High Sands', 'Line Creek Clam Flat', 'Hog Island Spit', 'Sand Creek Clam Flat', 'Jacques Creek Clam Flat', 'Point Peter', 'Hole In the Wall Clam Flat', 'Labor In Vain', 'Clay Bed', 'Jerry Lot Salt Marsh', 'Little River Marshes', 'Adams Salt Marsh', 'Kent Lot Salt Marsh', 'Newman Road Marshes', 'North Bank Clam Flat', 'Wet Meadow', 'The Mire', 'Hay Street Marshes', 'The Horseshoe', 'Dole Island Flat', 'Reef Island', ""Hale's Cove Clam Flat"", 'Ollwise Flats', 'Allweis Island', ""Tony's Clam Flat"", 'Cranberry Bog', 'Nearshore Bars', 'Duck Pond', 'Orchard Swamp', 'Beaver Swamp', 'Briar Swamp', 'Sargent Millpond', 'Azalea Swamp', 'Detention Basin', 'Pine Swamp', 'Humpsand Flat', 'Salisbury Flat', 'Floating Island', 'Coffins Point', 'Middle Ground', 'Port Arthur Flat', 'Northeast Sands', 'Flat Grounds', 'Ball Flats', 'Old Point Flats', 'South Breakers', 'Landward-Migrating Bars', 'North Breakers', 'Terminal Lobe']",5511
25011,Franklin County,"['Bear Swamp', 'Keyes Swamp', 'Williams', 'Greene Swamp', 'Catamount Swamp', 'Shingle Swamp', 'Stevens Swamp']",138
25013,Hampden County,"['Beaver pond', 'Beaver Swamp', 'Cedar Swamp']",312
25015,Hampshire County,"['Tucker Adam Swamp', 'Hampton Ponds State Park', 'Pitchawam Swamp', 'Porter Swamp', 'Lawrence Swamp', 'Longely Swamp', 'The Swamp', 'the oxbow', 'Arcadia Bog', 'Hawley Swamp']",242
25017,Middlesex County,"['Flagg Swamp', 'Broad Meadow Swamp', 'Old Bog', 'Muskee Bog', 'Bannister Meadows', ""Indian William's Meadow"", 'Pod Meadow', 'Chapels Swamp', 'Bare Pond', 'Sunrise Island', ""Hell's Half Acre"", 'Longfellow Bridge Wetland', 'Charles River Floating Wetland', 'Wolf Swamp', 'Tophet Chasm', 'Browns Swamp', 'Vernal Pool', 'Iron Ore Bog', 'South Acton Swamp', 'Cold Brook Meadow', 'Beaver Bog', 'Ministerial Swamp', ""Haywood's Meadow"", 'Wyman Meadow', 'Frog Pond', 'Gowings Swamp', ""Holden's Meadow"", 'Tadmuck Swamp', 'Boaz Brown Meadow', 'Nonesuch Meadow', 'Turtle Pond', 'grassy spot', 'White Cedar Swamp', 'Iron Ore Swamp', 'April Lane', 'Dead Swamp', 'Hauk Swamp', 'Keyes Brook', 'Stony Brook Reservoir', 'Tyngs Swamp', 'Clarks Pond', 'Chester Meadow', ""Shady's Pond"", 'Chandler Swamp', 'Lusitania Meadow', 'Bulfinch Marsh', 'Shady Hill Conservation Land', 'The Fields', 'Hemlock Pool', 'Mill Meadow', 'Great Swamp']",5688
25019,Nantucket County,['Weweeder Ponds'],48
25021,Norfolk County,"['Crystal Lake', 'Lily Hole', 'Dinglehole', 'Samoset Lane Cedar Swamp Brook', 'Stetson Pond', 'Asrboro Dr Wetlands', 'Fowl Meadows', 'Fowl Meadows Conservation Land', 'Spring Valley Cc', 'Fowl Meadow Wildlife Sanctuary', 'Traphole Brook Land', 'Bear Swamp', 'Brookfield Marsh', 'Purgatory Swamp', 'Great Cedar Swamp', 'Broad Meadow', 'Arnold Meadow', 'Hobart & Sherman St Peat Bog', 'Princess Eve Marsh', 'Weymouth Fore River Marshes', 'Squantum Marshes', 'Albert Golden Memorial Swamp', 'Ellms Meadow', 'Spring Street Marsh', 'Mohawk Salt Marsh', 'The Flats']",4787
25023,Plymouth County,"['Cranberry Bog', 'Harwich Bogs', 'Bumpus Bog', 'Grady Pond', 'Prospect Bog Reservoir', 'Pond Street Pond', 'Torrey Pond', 'Weeks Pond', 'Horse Pond', 'Hedges Cranberry Bog', 'Little College Pond', 'Lost Pond', 'Hooper Pond', 'Turtle Pond', 'The Arm Pond', 'Poor Meadow Brook', 'Peat Hole Pond', 'Bear Swamp', 'Turkey Swamp', 'Stump Pond', 'Wildlands Trust - The Nook', 'Little Cedar Swamp', 'Dead Swamp', 'English Salt Marsh', 'Saquish Neck Marshes', 'Long Island', 'Little Harry Foot Island', 'Great Harry Foot Island', 'Scat Island', 'Valley Swamp', 'Weir River Marshes', 'Wildcat Pond', 'Flat Swamp', 'Black Pond Swamp', 'Ice Pond', 'WBZ Wetlands']",7975
25025,Suffolk County,"['Duck Pool', 'The Meadow', 'West Salt Marsh', 'Diamond Creek Marshes']",302
25027,Worcester County,"['Lamberton Brook Reservoir', 'Albee Meadow', 'Wolf Swamp', 'Cedar Swamp', 'Owl Swamp', 'Thompson Pond', 'Schoolhouse Pond', 'Sibley Reservoir', 'Morgan Swamp', 'Hall Swamp', 'Heron Marsh', 'Jamesville Pond', 'Williams Millpond', 'Mud Pond', 'Pine Swamp', 'Sawmill Pond', 'Scotland Swamp', 'Travers Pond', 'Tophet Swamp', 'Beaver Wetland', 'Beaver Pond', 'Flurcum Swamp']",7814
26063,Huron County,[],55
26147,St. Clair County,[],9
26151,Sanilac County,['Minden Bog'],19
27001,Aitkin County,[],1
27005,Becker County,"['Old Tamerack Swamp', 'Big Swamp', 'Deer Swamp', 'Bear Swamp', 'Beaver Pond']",40
27007,Beltrami County,[],307
27013,Blue Earth County,"['Keech Slough', 'Cottonwood Lake', 'Thompson Slough Bottom', 'Perch Lake']",152
27015,Brown County,['Emerson Sloughbed'],116
27019,Carver County,"['Hoeffken Lake', 'Lake Patterson']",149
27021,Cass County,[],15
27023,Chippewa County,[],1
27027,Clay County,[],16
27029,Clearwater County,[],35
27033,Cottonwood County,"['Lakebed', 'Berry Lake (Drained)', 'Zorn Lake (Drained)', 'Skanby Slough', 'The Back Slough', 'Mountain Lake (Drained)', 'Mountain Lake North Marsh (Drained)', 'Mountain Lake WPA', 'Regehr WMA']",288
27037,Dakota County,"['Kettle Hole Marsh', 'Dutch Marsh', 'Russ Wahl Wetland']",728
27039,Dodge County,[],5
27043,Faribault County,[],62
27045,Fillmore County,[],1
27047,Freeborn County,[],85
27049,Goodhue County,[],24
27053,Hennepin County,"['Swamp/Marshland', 'Burns Marsh', 'Bass Lake', 'Cedar Meadows Wetland', 'Quaking Bog', 'Schaper Ballfield Pond']",600
27055,Houston County,[],6
27057,Hubbard County,[],12
27061,Itasca County,['Rice Lake Bog'],403
27063,Jackson County,"['Quevli/Kepstadt Slough Bottom', 'Goose Lakebed', 'Northwest Bay (Heron Lake)', 'Duck Lake']",437
27069,Kittson County,[],35
27071,Koochiching County,[],399
27073,Lac qui Parle County,[],144
27075,Lake County,['Floating Bog Bay'],50
27077,Lake of the Woods County,[],39
27079,Le Sueur County,['Harkridge Lake'],35
27081,Lincoln County,[],234
27083,Lyon County,"['Manguson Slough', 'Island Lake 20 Fen', 'KMHL Marshland', 'Sham Lake']",92
27085,McLeod County,"['Bakers Lake', 'Bear Lakebed']",200
27087,Mahnomen County,[],106
27089,Marshall County,[],4
27091,Martin County,"['East Holmes Lakebed', 'Mud Slough', ""King's Slough"", 'Fox Lake WMA', 'McGowan Slough']",216
27093,Meeker County,[],1
27099,Mower County,[],11
27101,Murray County,"['Mde Chaŋ Naxmadaŋ (Little Hidden Wood Lake)', 'Big Slough', 'Elsie Marsh', 'Field Slough', 'Berry Slough']",195
27103,Nicollet County,"['Mud Lakebed', 'Mud Lake', 'Little Lake', 'Goose Lakebed', 'Lakebed', 'Fox Lakebed']",118
27105,Nobles County,[],135
27107,Norman County,[],13
27109,Olmsted County,[],75
27113,Pennington County,[],5
27117,Pipestone County,[],1
27119,Polk County,['Sundew Bog'],164
27123,Ramsey County,['Macalester Prairie'],76
27125,Red Lake County,[],78
27127,Redwood County,[],54
27129,Renville County,[],91
27131,Rice County,"['Eaves Pond South', 'Eaves Pond North', 'James Farm Marsh']",266
27133,Rock County,[],22
27135,Roseau County,[],8
27137,St. Louis County,[],573
27139,Scott County,"['Diddle De Woddle Lake', 'Louisville Swamp']",365
27143,Sibley County,"[""Gus' Slough""]",23
27147,Steele County,[],117
27157,Wabasha County,[],10
27161,Waseca County,['Gaiter Lake'],22
27163,Washington County,[],198
27165,Watonwan County,"['100-Acre Slough', ""Grogan's Slough"", 'Goose Slough', 'Nelson Slough (Drained)', 'Emerson Sloughbed', 'Bergdahl Lake']",134
27169,Winona County,[],4
27173,Yellow Medicine County,[],207
28011,Bolivar County,[],9
28019,Choctaw County,[],2
28027,Coahoma County,[],21
28029,Copiah County,[],18
28031,Covington County,[],6
28033,DeSoto County,[],2
28035,Forrest County,[],5
28039,George County,[],9
28041,Greene County,[],1
28043,Grenada County,[],4
28045,Hancock County,[],114
28047,Harrison County,[],32
28049,Hinds County,[],7
28051,Holmes County,[],1
28055,Issaquena County,[],3
28059,Jackson County,[],238
28061,Jasper County,[],1
28065,Jefferson Davis County,[],7
28067,Jones County,[],62
28069,Kemper County,[],4
28071,Lafayette County,[],33
28073,Lamar County,[],22
28075,Lauderdale County,[],1
28077,Lawrence County,[],172
28083,Leflore County,[],1
28085,Lincoln County,[],8
28087,Lowndes County,[],1
28089,Madison County,[],3
28091,Marion County,['Rawls Bay'],264
28093,Marshall County,[],2
28103,Noxubee County,[],9
28109,Pearl River County,"['Wheat Swamp', 'Old Mud Swamp']",310
28111,Perry County,[],5
28113,Pike County,[],1
28117,Prentiss County,[],2
28119,Quitman County,[],8
28121,Rankin County,"['Harris Lake', 'Cresote Slough']",6
28127,Simpson County,[],31
28129,Smith County,[],1
28131,Stone County,['India Bay'],9
28133,Sunflower County,['Marshland'],10
28135,Tallahatchie County,[],2
28137,Tate County,[],8
28143,Tunica County,[],78
28147,Walthall County,[],11
28149,Warren County,[],26
28151,Washington County,[],3
28153,Wayne County,[],1
28155,Webster County,[],2
28163,Yazoo County,[],1
29005,Atchison County,[],3
29007,Audrain County,['Teal Lake Wetland'],1
29019,Boone County,[],1
29021,Buchanan County,[],7
29023,Butler County,[],39
29033,Carroll County,[],84
29045,Clark County,[],2
29047,Clay County,[],16
29061,Daviess County,[],1
29069,Dunklin County,[],8
29087,Holt County,[],16
29089,Howard County,[],3
29095,Jackson County,[],23
29107,Lafayette County,[],8
29111,Lewis County,[],27
29115,Linn County,[],1
29117,Livingston County,[],2
29121,Macon County,[],13
29127,Marion County,[],38
29133,Mississippi County,[],7
29137,Monroe County,[],13
29143,New Madrid County,[],5
29147,Nodaway County,[],1
29149,Oregon County,[],1
29155,Pemiscot County,[],5
29163,Pike County,['Gilbert Island'],5
29165,Platte County,[],13
29171,Putnam County,"['Pool 1', 'Pool 2', 'Pool 4', 'Pool 5', 'Pool 3']",10
29173,Ralls County,[],10
29175,Randolph County,[],1
29177,Ray County,[],18
29181,Ripley County,[],1
29195,Saline County,[],4
29197,Schuyler County,"['Pool 6', 'Pool 7']",2
29201,Scott County,[],1
29207,Stoddard County,[],45
29211,Sullivan County,"['Pool 4', 'Pool 5', 'Pool 2', 'Pool 3', 'Pool 1']",5
29213,Taney County,[],7
29223,Wayne County,['Mingo Swamp'],5
30001,Beaverhead County,[],2
30003,Big Horn County,['Muddy Lake'],2
30005,Blaine County,['Fifteen Mile Lake'],23
30007,Broadwater County,[],32
30009,Carbon County,"['Broadwater Lake', 'Slough Lake']",25
30011,Carter County,[],2
30013,Cascade County,['Black Horse Lake'],7
30015,Chouteau County,[],46
30017,Custer County,[],4
30023,Deer Lodge County,[],12
30025,Fallon County,[],1
30027,Fergus County,[],11
30029,Flathead County,"['Lewis Meadows', 'Oasis Pond', 'McGee Meadow']",346
30031,Gallatin County,[],73
30033,Garfield County,[],1
30035,Glacier County,[],84
30039,Granite County,[],13
30041,Hill County,[],8
30043,Jefferson County,[],2
30047,Lake County,"['Red Lake', 'Grants Meadow', 'Woodward Meadows']",102
30049,Lewis and Clark County,['Keep Cool Lakes'],35
30051,Liberty County,[],25
30053,Lincoln County,"['Standard Lake', 'Pete Creek Meadows', 'La Foe Lake', 'Homes Lake', 'Dry Meadow', 'Arnolds Pond', 'Hagadore Lake']",436
30055,McCone County,[],2
30057,Madison County,"['Bow Basin', 'Willow Swamp']",23
30059,Meagher County,[],9
30061,Mineral County,[],3
30063,Missoula County,"['Shoofly Meadows', 'Pasture Lake', 'Glacier Sloughs']",269
30067,Park County,"['Casey Lake', 'Hellroaring Meadows', 'Pruitt Park']",54
30071,Phillips County,"['McNeil Slough', 'Big McNeil Slough']",73
30073,Pondera County,[],41
30075,Powder River County,[],1
30077,Powell County,[],47
30081,Ravalli County,[],30
30085,Roosevelt County,[],2
30087,Rosebud County,[],95
30089,Sanders County,"['Swamp Lake', 'Banana Lake']",37
30091,Sheridan County,[],1
30095,Stillwater County,['Heart Lake'],21
30097,Sweet Grass County,[],35
30099,Teton County,[],7
30101,Toole County,[],40
30103,Treasure County,[],7
30105,Valley County,[],1
30107,Wheatland County,[],22
30111,Yellowstone County,[],10
31005,Arthur County,[],5
31017,Brown County,"['Clapper Marsh', 'Moon Lake Marsh']",2
31019,Buffalo County,[],6
31025,Cass County,[],8
31031,Cherry County,['Murphy Swamp'],8
31033,Cheyenne County,[],4
31035,Clay County,[],2
31045,Dawes County,[],1
31047,Dawson County,[],36
31057,Dundy County,[],6
31063,Frontier County,[],4
31069,Garden County,['H Lotspeich Lake'],201
31073,Gosper County,[],1
31075,Grant County,[],13
31079,Hall County,[],23
31081,Hamilton County,[],1
31087,Hitchcock County,[],31
31101,Keith County,[],1
31109,Lancaster County,"['Muskrat Wetlands', 'Heron Wetlands', 'Wood Duck Wetlands']",92
31111,Lincoln County,[],8
31117,McPherson County,[],9
31121,Merrick County,[],3
31123,Morrill County,"['Rush Lake', 'Carver Lake', 'Grubny Lake', 'Bignell Lake']",99
31127,Nemaha County,['Lincoln Bend Wetland'],2
31131,Otoe County,[],17
31135,Perkins County,[],3
31147,Richardson County,[],2
31157,Scotts Bluff County,[],6
31161,Sheridan County,[],353
31165,Sioux County,[],1
31185,York County,[],1
32001,Churchill County,[],2
32005,Douglas County,[],17
32007,Elko County,"['Ruby Lake North Marsh', 'Ruby Lake East Marsh', 'Ruby Lake', 'Franklin Lake', 'Wild Horse Wetland Area', 'Willis Meadow']",55
32013,Humboldt County,['Mud Meadow'],131
32015,Lander County,[],6
32017,Lincoln County,"['Middle Pahranagat Lake', 'Schroeder Lake (drained)']",5
32019,Lyon County,[],7
32021,Mineral County,[],4
32023,Nye County,"['Main Lake', 'Lower Dacey Slough', 'Upper Dacey Slough', 'Scoter Slough', 'Ibis Marsh', 'Metcalf Marsh', 'Old Place Reservoir']",18
32027,Pershing County,[],7
32031,Washoe County,"['Tahoe Meadow', 'Lower Price Lake', 'Damonte Ranch Wetlands', 'Dutch Louie Flat']",179
32033,White Pine County,"['Shoshone Ponds', 'Ruby Lake']",4
32510,Carson City,['Fulstone Wetlands'],12
33001,Belknap County,['Merrymeeting Marsh'],397
33003,Carroll County,"['Ryefield Marsh', 'Twentymile Brook Wetlands']",376
33005,Cheshire County,"['Horseshoe Pond', 'Ice Pond', 'Taggart Meadows', 'Hodge Pond', 'McGregor Pond', 'Cummings Meadow']",1390
33007,Coos County,"['Nash Stream Bog', 'Blueberry Swamp', 'No Ketchum Pond', 'Goose Pond', 'The Bog', 'Sweat Meadows', 'Hurlbert Swamp', 'Bear Rock Bog', 'Coon Brook Bog', 'Perry Stream Swamp']",169
33009,Grafton County,"['Reeds Marsh', 'Horseshoe Pond Wetland', 'Little Rocky Pond', 'Quincy Bog', 'Ice Pond']",200
33011,Hillsborough County,"['Carpenter Marsh', 'Mud Pond', 'Perkins Pond Marsh', 'Squamscot Bog', 'Binney Swamp', 'Beaver Brook Association', 'Haydens Millpond', 'The Cove', '2nd Beaver Pond', '5th Beaver Pond', '4th Beaver Pond', '2nd Beaver pond', '1st Beaver pond', '3rd Beaver Pond', 'Swamp', 'Dublin Road Wetland', 'Casalis Pond', 'Spruce Swamp', 'Colby Pond', 'Ponemah Bog', 'White Pine Swamp', 'Grassy Pond', 'Great Cohas Swamp']",786
33013,Merrimack County,"['Marsh', 'Great Meadows', 'Six Acre Swamp', 'The Meadow', 'Stumpfield Marsh', 'Stark Pond Marsh', 'Elm Brook Marsh', 'South End Marsh', 'South Bow Road Parcel', 'Hornbeam Swamp', 'Cascade Marsh', 'Chadwick Meadows Marsh', 'Chandler Brook Wetlands', 'Hoyt Brook Pond']",1015
33015,Rockingham County,"['Spruce Swamp', 'Abe Emerson Marsh', 'Bunker Pond', 'Betty Meadows', 'North Marsh', 'Black Rock Creek', 'Awcomin Marsh', 'Packer Bog', 'Belly Hack Bog', 'Goose Island', 'Fairhill Swamp', 'Little Cohas Marsh', 'Musquash Swamp', 'Geremonty Drive Wetland', 'Taylor Reservoir', 'Ballard Pond', 'Sawmill Swamp', 'Colby Brook', 'Hog Hill Swamp', 'Wetland', 'The Cove', 'Doles Island', 'Knowles Island', 'Commons Islet', 'Nilus Brook', 'Line Swamp']",2930
33017,Strafford County,"[""Hull's Meadow"", 'Broad Marsh', 'Colby Marsh', 'The Bog', 'Creek Pond', ""Hill's Marsh"", ""Sallie's Fen"", ""Footman's Marsh"", 'Spruce Hole', ""Follet's Marsh"", 'Little Hale Pond', 'Bellamy River Reservoir', 'Gate Swamp', 'Heath Bog', 'Former Granite Quary', 'Ten Rod Marsh']",910
33019,Sullivan County,['Beaver Pond'],683
34001,Atlantic County,"['Tuckahoe River Island', 'Atlantic Heights Bird Conservatory', 'Mankiller Island']",1028
34003,Bergen County,"['Azaela Swamp', 'Tamarack Swamp', 'Sanders Pond', 'Havemeyer Reservoir Basin', 'Bear Swamp', 'Spruce Swamp', 'Cat Swamp', 'Allendale Wetlands', 'Lehrer Tract', ""Macfadden's Wetlands""]",330
34005,Burlington County,['Lower Schafer Bog'],1412
34007,Camden County,[],208
34009,Cape May County,"['Wishbone Island', 'Firman Island', 'Beach Creek Meadow', 'Buck Island', 'Sedge Island', 'Upper Island']",504
34011,Cumberland County,[],243
34013,Essex County,[],102
34015,Gloucester County,[],73
34017,Hudson County,"['Caven Point', 'Bergen Arches', 'Anderson Creek Marsh', 'Secaucus High School Marsh']",169
34019,Hunterdon County,[],139
34021,Mercer County,[],240
34023,Middlesex County,"['Burnet Swamp', ""Weequahela's Pond""]",502
34025,Monmouth County,[],815
34027,Morris County,"['Marsh Meadow', 'Black Meadows Preserve', 'Forge Pond', 'Little Cat Swamp', 'Bear Swamp', 'Big Cat Swamp', 'Bog and Vly Meadows', 'Valley Spring Lake']",373
34029,Ocean County,"['Mordecai Island', 'Shelter Island', 'Sand Island', 'Woods Island', 'Florence T. Allen Conservation Area']",1086
34031,Passaic County,"['Catnest Swamp', 'saturated swamp', 'Jennings Hollow', 'Walker Avenue Wetlands', 'Two Sisters Wetland Preserve Property', 'Purgatory Swamp', 'Moon Lake', 'Fort Swamp', 'Sasquatch Swamp']",203
34035,Somerset County,[],291
34037,Sussex County,"['Quicks Island', 'Cedar Swamp', 'Pine Swamp', 'Kazmar Pond', 'Brighton Lake', 'Andover Ponds']",798
34039,Union County,[],71
34041,Warren County,"['Willever Lake', ""Bob's Bog""]",164
